"","ccode","idacr","leader","syear","eyear","startdate","enddate","entry","exit","exitcode","yrborn","coup_exit","tenure","coup_entry"
"1312",461,"TOG","Dadjo",1967,1967,1967-01-13,1967-04-14,"Irregular","Irregular","Removed in Military Power Struggle Short of Coup",1914,0,91,1
"1313",461,"TOG","Eyadema",1967,2005,1967-04-14,2005-02-05,"Irregular","Natural Death","Regular",1937,0,13812,0
"1314",461,"TOG","Faure Gnassingbe",2005,2023,2005-02-05,2023-11-27,"Regular","Regular","Regular",1966,0,6869,0
"1315",461,"TOG","Bonfoh",2005,2005,2005-02-25,2005-05-04,"Regular","Regular","Regular",1948,0,68,0
"1316",461,"TOG","Faure Gnassingbe",2005,2023,2005-05-04,2023-11-27,"Regular","Still in Office","Still in Office",1966,0,6781,0
"1317",471,"CAO","Ahidjo",1960,1982,1960-01-01,1982-11-06,"Regular","Retired Due to Ill Health","Regular",1924,0,8345,NA
"1318",471,"CAO","Biya",1982,2023,1982-11-06,2023-11-27,"Regular","Still in Office","Still in Office",1933,0,14996,0
"1319",475,"NIG","Balewa",1960,1966,1960-10-01,1966-01-15,"Regular","Irregular","Removed by Military, without Foreign Support",1912,1,1932,NA
"1320",475,"NIG","Ironsi",1966,1966,1966-01-15,1966-07-29,"Irregular","Irregular","Removed by Military, without Foreign Support",1924,1,195,1
"1321",475,"NIG","Gowon",1966,1975,1966-07-29,1975-07-29,"Irregular","Irregular","Removed by Military, without Foreign Support",1934,1,3287,1
"1322",475,"NIG","Ramat Mohammed",1975,1976,1975-07-29,1976-02-13,"Irregular","Irregular","Removed by Military, without Foreign Support",1938,1,199,1
"1323",475,"NIG","Obasanjo",1976,1979,1976-02-13,1979-10-01,"Irregular","Regular","Regular",1937,0,1326,1
"1324",475,"NIG","Shagari",1979,1983,1979-10-01,1983-12-31,"Regular","Irregular","Removed by Military, without Foreign Support",1925,1,1552,0
"1325",475,"NIG","Buhari",1983,1985,1983-12-31,1985-08-27,"Irregular","Irregular","Removed by Military, without Foreign Support",1942,1,605,1
"1326",475,"NIG","Babangida",1985,1993,1985-08-27,1993-08-26,"Irregular","Regular","Regular",1941,0,2921,1
"1327",475,"NIG","Shonekan",1993,1993,1993-08-26,1993-11-17,"Irregular","Irregular","Removed by Military, without Foreign Support",1936,1,83,0
"1328",475,"NIG","Abacha",1993,1998,1993-11-17,1998-06-08,"Irregular","Natural Death","Regular",1943,0,1664,1
"1329",475,"NIG","Abubakar",1998,1999,1998-06-09,1999-05-29,"Regular","Regular","Regular",1942,0,354,0
"1330",475,"NIG","Obasanjo",1999,2007,1999-05-29,2007-05-29,"Regular","Regular","Regular",1937,0,2922,0
"1331",475,"NIG","Yar'Adua",2007,2010,2007-05-29,2010-02-09,"Regular","Retired Due to Ill Health","Regular",1951,0,987,0
"1332",475,"NIG","Goodluck Jonathan",2010,2015,2010-02-09,2015-05-29,"Regular","Regular","Regular",1957,0,1935,0
"1333",475,"NIG","Muhummadu Buhari",2015,2015,2015-05-29,2015-12-31,"Regular","Still in Office","Still in Office",1942,0,216,0
"1334",481,"GAB","Mba",1960,1964,1960-08-17,1964-02-17,"Regular","Irregular","Removed by Military, without Foreign Support",1902,1,1279,NA
"1335",481,"GAB","Aubaume",1964,1964,1964-02-17,1964-02-19,"Irregular","Foreign","Removed through Threat of Foreign Force",1912,0,2,1
"1336",481,"GAB","Mba",1964,1967,1964-02-20,1967-11-28,"Foreign Imposition","Natural Death","Regular",1902,0,1377,0
"1337",481,"GAB","Bongo",1967,2009,1967-11-28,2009-06-08,"Regular","Natural Death","Regular",1935,0,15168,0
"1338",481,"GAB","Rose Francine Rogombe",2009,2009,2009-06-10,2009-10-16,"Regular","Regular","Regular",1942,0,128,0
"1339",481,"GAB","Ali Bongo Ondimba",2009,2015,2009-10-16,2015-12-31,"Regular","Still in Office","Still in Office",1959,0,2267,0
"1340",482,"CEN","Dacko",1960,1966,1960-08-13,1966-01-01,"Regular","Irregular","Removed by Military, without Foreign Support",1930,1,1967,NA
"1341",482,"CEN","Bokassa",1966,1979,1966-01-01,1979-09-21,"Irregular","Foreign","Removed through Threat of Foreign Force",1921,0,5011,1
"1342",482,"CEN","Dacko",1979,1981,1979-09-21,1981-09-01,"Foreign Imposition","Irregular","Removed by Military, without Foreign Support",1930,1,711,0
"1343",482,"CEN","Kolingba",1981,1993,1981-09-01,1993-10-22,"Irregular","Regular","Regular",1935,0,4434,1
"1344",482,"CEN","Patasse",1993,2003,1993-10-22,2003-03-15,"Regular","Irregular","Removed by Rebels, without Foreign Support",1937,0,3431,0
"1345",482,"CEN","Francois Bozize",2003,2013,2003-03-15,2013-03-24,"Regular","Irregular","Removed by Rebels, without Foreign Support",1953,0,3662,0
"1346",482,"CEN","Djotodia",2013,2014,2013-03-24,2014-01-10,"Irregular","Regular","Regular",1949,0,292,0
"1347",482,"CEN","Nguendet",2014,2014,2014-01-10,2014-01-23,"Regular","Regular","Regular",1972,0,13,0
"1348",482,"CEN","Catherine Samba-Panza",2014,2015,2014-01-23,2015-12-31,"Regular","Still in Office","Still in Office",1954,0,707,0
"1349",483,"CHA","Tombalbaye",1960,1975,1960-08-11,1975-04-13,"Regular","Irregular","Removed by Military, without Foreign Support",1918,1,5358,NA
"1350",483,"CHA","Malloum",1975,1979,1975-04-15,1979-03-23,"Irregular","Irregular","Removed by Rebels, with Foreign Support",1932,0,1438,1
"1351",483,"CHA","Oueddei",1979,1982,1979-03-23,1982-06-07,"Regular","Irregular","Removed by Rebels, without Foreign Support",1944,0,1172,0
"1352",483,"CHA","Habre",1982,1990,1982-06-19,1990-12-02,"Irregular","Irregular","Removed by Rebels, without Foreign Support",1942,0,3088,0
"1353",483,"CHA","Deby",1990,2021,1990-12-04,2021-04-20,"Irregular","Irregular","Still in Office",1952,0,11095,0
"1354",484,"CON","Youlou",1960,1963,1960-08-15,1963-08-15,"Regular","Irregular","Popular Protest, without Foreign Support",1917,0,1095,NA
"1355",484,"CON","Debat",1963,1968,1963-08-16,1968-09-04,"Irregular","Irregular","Removed by Military, without Foreign Support",1921,1,1846,0
"1356",484,"CON","Raoul",1968,1969,1968-09-04,1969-01-01,"Irregular","Regular","Regular",1938,0,119,1
"1357",484,"CON","Ngouabi",1969,1977,1969-01-01,1977-03-18,"Regular","Irregular","Removed by Military, without Foreign Support",1938,1,2998,0
"1358",484,"CON","Opango",1977,1979,1977-03-18,1979-02-05,"Regular","Irregular","Removed in Military Power Struggle Short of Coup",1939,0,689,1
"1359",484,"CON","Nguesso",1979,2023,1979-02-08,2023-11-27,"Irregular","Regular","Regular",1943,0,16363,0
"1360",484,"CON","Lissouba",1992,1997,1992-08-31,1997-10-15,"Regular","Irregular","Removed by Rebels, with Foreign Support",1931,0,1871,0
"1361",484,"CON","Nguesso",1997,2023,1997-10-15,2023-11-27,"Irregular","Still in Office","Still in Office",1943,0,9539,0
"1362",490,"DRC","Lumumba",1960,1960,1960-06-30,1960-09-14,"Regular","Irregular","Removed by Military, without Foreign Support",1925,1,76,NA
"1363",490,"DRC","Mobutu",1960,1960,1960-09-14,1960-09-20,"Irregular","Regular","Regular",1930,0,6,1
"1364",490,"DRC","Kasavubu",1960,1965,1960-09-20,1965-11-25,"Regular","Irregular","Removed by Military, without Foreign Support",1913,1,1892,0
"1365",490,"DRC","Mobutu",1965,1997,1965-11-25,1997-05-16,"Irregular","Irregular","Removed by Rebels, without Foreign Support",1930,0,11495,1
"1366",490,"DRC","Laurent Kabila",1997,2001,1997-05-16,2001-01-16,"Irregular","Irregular","Removed by Military, without Foreign Support",1939,1,1341,0
"1367",490,"DRC","Joseph Kabila",2001,2019,2001-01-17,2019-01-24,"Regular","Regular","Still in Office",1971,0,6581,1
"1368",500,"UGA","Obote",1962,1971,1962-10-09,1971-01-25,"Regular","Irregular","Removed by Military, without Foreign Support",1924,1,3030,NA
"1369",500,"UGA","Amin",1971,1979,1971-01-25,1979-04-11,"Irregular","Foreign","Removed through Threat of Foreign Force",1925,0,2998,1
"1370",500,"UGA","Yusuf Lule",1979,1979,1979-04-13,1979-06-20,"Regular","Regular","Regular",1912,0,68,0
"1371",500,"UGA","Banaisa",1979,1980,1979-06-20,1980-05-12,"Regular","Irregular","Removed by Military, without Foreign Support",1919,1,327,0
"1372",500,"UGA","Paulo Muwanga",1980,1980,1980-05-18,1980-12-17,"Irregular","Regular","Regular",1924,0,213,1
"1373",500,"UGA","Obote",1980,1985,1980-12-17,1985-07-27,"Regular","Irregular","Removed by Military, without Foreign Support",1924,1,1683,0
"1374",500,"UGA","Okello",1985,1986,1985-07-29,1986-01-29,"Irregular","Irregular","Removed by Rebels, without Foreign Support",1914,0,184,1
"1375",500,"UGA","Museveni",1986,2023,1986-01-29,2023-11-27,"Irregular","Still in Office","Still in Office",1944,0,13816,0
"1376",501,"KEN","Kenyatta",1963,1978,1963-12-12,1978-08-22,"Regular","Natural Death","Regular",1891,0,5367,NA
"1377",501,"KEN","Moi",1978,2002,1978-08-22,2002-12-30,"Regular","Regular","Regular",1924,0,8896,0
"1378",501,"KEN","Mwai Kibaki",2002,2013,2002-12-31,2013-04-09,"Regular","Regular","Regular",1931,0,3752,0
"1379",501,"KEN","Uhuru Kenyatta",2013,2015,2013-04-09,2015-12-31,"Regular","Still in Office","Still in Office",1961,0,996,0
"1380",510,"TAZ","Nyerere",1961,1985,1961-11-09,1985-11-05,"Regular","Regular","Regular",1922,0,8762,NA
"1381",510,"TAZ","Mwinyi",1985,1995,1985-11-05,1995-11-05,"Regular","Regular","Regular",1925,0,3652,0
"1382",510,"TAZ","Mkapa",1995,2005,1995-11-05,2005-12-21,"Regular","Regular","Regular",1938,0,3699,0
"1383",510,"TAZ","Kikwete",2005,2015,2005-12-21,2015-11-05,"Regular","Regular","Regular",1950,0,3606,0
"1384",510,"TAZ","John Magufuli",2015,2015,2015-11-05,2015-12-31,"Regular","Still in Office","Still in Office",1959,0,56,0
"1385",511,"ZAN","Shamte Hamadi",1961,1964,1961-06-05,1964-01-12,"Regular","Irregular","Removed by Rebels, without Foreign Support",-999,0,951,NA
"1386",511,"ZAN","Kassim Hanga",1964,1964,1964-01-12,1964-04-27,"Irregular","Regular","Regular",1932,0,106,0
"1387",516,"BUI","Mwambutsa",1962,1966,1962-07-01,1966-07-08,"Regular","Irregular","Removed by Other Government Actors, without Foreign Support",1912,1,1468,NA
"1388",516,"BUI","Ntare",1966,1966,1966-07-08,1966-11-28,"Irregular","Irregular","Removed by Military, without Foreign Support",1947,1,143,1
"1389",516,"BUI","Micombero",1966,1976,1966-11-28,1976-11-01,"Irregular","Irregular","Removed by Military, without Foreign Support",1940,1,3626,1
"1390",516,"BUI","Bagaza",1976,1987,1976-11-09,1987-09-03,"Irregular","Irregular","Removed by Military, without Foreign Support",1946,1,3950,1
"1391",516,"BUI","Buyoya",1987,1993,1987-09-03,1993-07-10,"Irregular","Regular","Regular",1949,0,2137,1
"1392",516,"BUI","Ndadaye",1993,1993,1993-07-10,1993-10-21,"Regular","Irregular","Removed by Military, without Foreign Support",1953,1,103,0
"1393",516,"BUI","Ngueze",1993,1993,1993-10-21,1993-10-27,"Irregular","Regular","Regular",1953,0,6,1
"1394",516,"BUI","Kinigi",1993,1994,1993-10-27,1994-02-05,"Regular","Regular","Regular",1953,0,101,0
"1395",516,"BUI","Ntarymira",1994,1994,1994-02-05,1994-04-06,"Regular","Irregular","Irregular, Other",1955,0,60,0
"1396",516,"BUI","Ntibantunganya",1994,1996,1994-04-06,1996-07-25,"Regular","Irregular","Removed by Other Government Actors, without Foreign Support",1956,1,841,0
"1397",516,"BUI","Buyoya",1996,2003,1996-07-25,2003-04-30,"Irregular","Regular","Regular",1949,0,2470,1
"1398",516,"BUI","Ndayizeye",2003,2005,2003-04-30,2005-08-26,"Regular","Regular","Regular",1953,0,849,0
"1399",516,"BUI","Nkurunziza",2005,2022,2005-08-26,2022-06-08,"Regular","Regular","Still in Office",1963,0,6130,0
"1400",517,"RWA","Kayibanda",1961,1973,1961-10-26,1973-07-05,"Regular","Irregular","Removed by Military, without Foreign Support",1924,1,4270,NA
"1401",517,"RWA","Habyarimana",1973,1994,1973-07-05,1994-04-06,"Irregular","Irregular","Irregular, Other",1937,0,7580,1
"1402",517,"RWA","Sindikubwabo",1994,1994,1994-04-06,1994-07-19,"Irregular","Regular","Regular",1928,0,104,0
"1403",517,"RWA","Paul Kagame",1994,2023,1994-07-19,2023-11-27,"Regular","Still in Office","Still in Office",1957,0,10723,0
"1404",520,"SOM","Osman Daar",1960,1967,1960-07-01,1967-07-10,"Regular","Regular","Regular",1908,0,2565,NA
"1405",520,"SOM","Shermarke",1967,1969,1967-07-10,1969-10-15,"Regular","Irregular","Assassination by Unsupported Individual",1919,0,828,0
"1406",520,"SOM","Siad Barre",1969,1991,1969-10-21,1991-01-26,"Irregular","Irregular","Removed by Rebels, without Foreign Support",1912,0,7767,0
"1407",520,"SOM","Hassan Sheikh Mohamud",2012,2015,2012-09-16,2015-12-31,"Regular","Still in Office","Still in Office",1955,0,1201,0
"1408",522,"DJI","Gouled Aptidon",1977,1999,1977-06-27,1999-05-08,"Regular","Regular","Regular",1916,0,7985,NA
"1409",522,"DJI","Guelleh",1999,2023,1999-05-08,2023-11-27,"Regular","Still in Office","Still in Office",1947,0,8969,0
"1410",530,"ETH","Selassie",1941,1974,1941-05-05,1974-09-12,"Foreign Imposition","Irregular","Removed by Military, without Foreign Support",1892,1,12183,NA
"1411",530,"ETH","Andom",1974,1974,1974-09-12,1974-11-23,"Irregular","Irregular","Removed in Military Power Struggle Short of Coup",1924,0,72,1
"1412",530,"ETH","Banti",1974,1977,1974-11-28,1977-02-03,"Regular","Irregular","Removed by Military, without Foreign Support",1921,1,798,0
"1413",530,"ETH","Mengistu Marriam",1977,1991,1977-02-11,1991-05-21,"Regular","Irregular","Removed by Rebels, without Foreign Support",1937,0,5212,1
"1414",530,"ETH","Gebre Kidan",1991,1991,1991-05-21,1991-05-27,"Regular","Irregular","Removed by Rebels, without Foreign Support",1935,0,6,0
"1415",530,"ETH","Meles Zenawi",1991,2012,1991-05-27,2012-08-20,"Irregular","Natural Death","Regular",1955,0,7756,0
"1416",530,"ETH","Desalegn",2012,2015,2012-08-20,2015-12-31,"Regular","Still in Office","Still in Office",1965,0,1228,0
"1417",531,"ERI","Afeworki",1993,2023,1993-05-24,2023-11-27,"Regular","Still in Office","Still in Office",1946,0,11144,NA
"1418",540,"ANG","Neto",1975,1979,1975-11-11,1979-09-10,"Irregular","Natural Death","Regular",1922,0,1399,NA
"1419",540,"ANG","Dos Santos",1979,2017,1979-09-10,2017-09-25,"Regular","Regular","Still in Office",1942,0,13895,0
"1420",541,"MZM","Machel",1975,1986,1975-06-25,1986-10-19,"Irregular","Natural Death","Regular",1933,0,4134,NA
"1421",541,"MZM","Chissano",1986,2005,1986-11-06,2005-02-02,"Regular","Regular","Regular",1939,0,6663,0
"1422",541,"MZM","Guebuza",2005,2015,2005-02-02,2015-01-15,"Regular","Regular","Regular",1942,0,3634,0
"1423",541,"MZM","Filipe Nyusi",2015,2015,2015-01-15,2015-12-31,"Regular","Still in Office","Still in Office",1959,0,350,0
"1424",551,"ZAM","Kaunda",1964,1991,1964-10-24,1991-11-02,"Regular","Regular","Regular",1924,0,9870,NA
"1425",551,"ZAM","Chiluba",1991,2002,1991-11-02,2002-01-02,"Regular","Regular","Regular",1943,0,3714,0
"1426",551,"ZAM","Levy Mwanawasa",2002,2008,2002-01-03,2008-06-29,"Regular","Retired Due to Ill Health","Regular",1948,0,2369,0
"1427",551,"ZAM","Banda",2008,2011,2008-06-29,2011-09-23,"Regular","Regular","Regular",1937,0,1181,0
"1428",551,"ZAM","Sata",2011,2014,2011-09-23,2014-10-28,"Regular","Natural Death","Regular",1937,0,1131,0
"1429",551,"ZAM","Scott",2014,2015,2014-10-29,2015-01-25,"Regular","Regular","Regular",1944,0,88,0
"1430",551,"ZAM","Edgar Lungu",2015,2015,2015-01-25,2015-12-31,"Regular","Still in Office","Still in Office",1956,0,340,0
"1431",552,"ZIM","Smith",1965,1979,1965-11-11,1979-05-23,"Regular","Regular","Regular",1919,0,4941,NA
"1432",552,"ZIM","Muzorewa",1979,1979,1979-05-29,1979-12-11,"Regular","Regular","Regular",1925,0,196,0
"1433",552,"ZIM","Mugabe",1980,2017,1980-03-04,2017-11-21,"Regular","Irregular","Still in Office",1924,0,13776,0
"1434",553,"MAW","Banda",1964,1994,1964-07-06,1994-05-21,"Regular","Regular","Regular",1906,0,10911,NA
"1435",553,"MAW","Muluzi",1994,2004,1994-05-21,2004-05-24,"Regular","Regular","Regular",1943,0,3656,0
"1436",553,"MAW","Bingu wa Mutharika",2004,2012,2004-05-24,2012-04-07,"Regular","Natural Death","Regular",1934,0,2875,0
"1437",553,"MAW","Joyce Hilda Banda",2012,2014,2012-04-07,2014-05-31,"Regular","Regular","Regular",1950,0,784,0
"1438",553,"MAW","Peter Mutharika",2014,2015,2014-05-31,2015-12-31,"Regular","Still in Office","Still in Office",1940,0,579,0
"1439",560,"SAF","Smuts",1939,1948,1939-09-06,1948-06-03,"Regular","Regular","Regular",1870,0,3193,NA
"1440",560,"SAF","Malan",1948,1954,1948-06-03,1954-11-30,"Regular","Regular","Regular",1874,0,2371,0
"1441",560,"SAF","Strijdom",1954,1958,1954-12-02,1958-08-23,"Regular","Natural Death","Regular",1873,0,1360,0
"1442",560,"SAF","Swart",1958,1958,1958-08-23,1958-09-03,"Regular","Regular","Regular",1894,0,11,0
"1443",560,"SAF","Verwoerd",1958,1966,1958-09-03,1966-09-06,"Regular","Irregular","Assassination by Unsupported Individual",1901,0,2925,0
"1444",560,"SAF","Donges",1966,1966,1966-09-06,1966-09-13,"Regular","Regular","Regular",1898,0,7,0
"1445",560,"SAF","Vorster",1966,1978,1966-09-13,1978-09-28,"Regular","Regular","Regular",1915,0,4398,0
"1446",560,"SAF","Botha",1978,1989,1978-09-28,1989-01-18,"Regular","Regular","Regular",1916,0,3765,0
"1447",560,"SAF","Heunis",1989,1989,1989-01-19,1989-03-15,"Regular","Regular","Regular",1927,0,55,0
"1448",560,"SAF","Botha",1989,1989,1989-03-15,1989-08-14,"Regular","Regular","Regular",1916,0,152,0
"1449",560,"SAF","deKlerk",1989,1994,1989-08-15,1994-05-10,"Regular","Regular","Regular",1936,0,1729,0
"1450",560,"SAF","Mandela",1994,1999,1994-05-10,1999-06-16,"Regular","Regular","Regular",1918,0,1863,0
"1451",560,"SAF","Mbeki",1999,2008,1999-06-16,2008-09-25,"Regular","Regular","Regular",1942,0,3389,0
"1452",560,"SAF","Motlanthe",2008,2009,2008-09-25,2009-05-09,"Regular","Regular","Regular",1949,0,226,0
"1453",560,"SAF","Zuma",2009,2015,2009-05-09,2015-12-31,"Regular","Still in Office","Still in Office",1942,0,2427,0
"1454",565,"NAM","Nujoma",1990,2005,1990-03-21,2005-03-21,"Regular","Regular","Regular",1929,0,5479,NA
"1455",565,"NAM","Pohamba",2005,2015,2005-03-21,2015-03-21,"Regular","Regular","Regular",1935,0,3652,0
"1456",565,"NAM","Hage Geingob",2015,2015,2015-03-21,2015-12-31,"Regular","Still in Office","Still in Office",1941,0,285,0
"1457",570,"LES","Jonathan",1966,1986,1966-10-04,1986-01-20,"Regular","Irregular","Removed by Military, without Foreign Support",1914,1,7048,NA
"1458",570,"LES","Lekhanya",1986,1991,1986-01-24,1991-05-02,"Irregular","Irregular","Removed by Military, without Foreign Support",1938,1,1924,1
"1459",570,"LES","Ramaema",1991,1993,1991-05-02,1993-04-02,"Irregular","Regular","Regular",1933,0,701,1
"1460",570,"LES","Mokhehle",1993,1994,1993-04-02,1994-08-17,"Regular","Irregular","Removed by Other Government Actors, without Foreign Support",1918,1,502,0
"1461",570,"LES","Letsie III",1994,1994,1994-08-17,1994-09-14,"Irregular","Regular","Regular",1963,0,28,1
"1462",570,"LES","Mokhehle",1994,1998,1994-09-14,1998-05-29,"Irregular","Regular","Regular",1918,0,1353,0
"1463",570,"LES","Mosisili",1998,2012,1998-05-29,2012-06-08,"Regular","Regular","Regular",1945,0,5124,0
"1464",570,"LES","Thabane",2012,2015,2012-06-08,2015-03-17,"Regular","Regular","Regular",1939,0,1012,0
"1465",570,"LES","Pakalitha Mosisili",2015,2015,2015-03-17,2015-12-31,"Regular","Still in Office","Still in Office",1945,0,289,0
"1466",571,"BOT","Khama",1966,1980,1966-09-30,1980-07-13,"Regular","Natural Death","Regular",1921,0,5035,NA
"1467",571,"BOT","Masire",1980,1998,1980-07-13,1998-03-31,"Regular","Regular","Regular",1925,0,6470,0
"1468",571,"BOT","Mogae",1998,2008,1998-03-31,2008-04-01,"Regular","Regular","Regular",1939,0,3654,0
"1469",571,"BOT","Ian Khama",2008,2015,2008-04-01,2015-12-31,"Regular","Still in Office","Still in Office",1953,0,2830,0
"1470",572,"SWA","Subhuza II",1968,1982,1968-09-06,1982-08-21,"Regular","Natural Death","Regular",1899,0,5097,NA
"1471",572,"SWA","Dzeliwe Shongwe",1982,1983,1982-08-21,1983-08-10,"Regular","Irregular","Removed by Other Government Actors, without Foreign Support",1927,1,354,0
"1472",572,"SWA","Ntombe Thwala",1983,1986,1983-08-10,1986-04-25,"Regular","Regular","Regular",1950,0,989,1
"1473",572,"SWA","Mswati",1986,2015,1986-04-25,2015-12-31,"Regular","Still in Office","Still in Office",1968,0,10842,0
"1474",580,"MAG","Tsiranana",1960,1972,1960-06-26,1972-10-08,"Regular","Irregular","Popular Protest, without Foreign Support",1910,0,4487,NA
"1475",580,"MAG","Ramanantsoa",1972,1975,1972-10-12,1975-02-05,"Irregular","Irregular","Removed in Military Power Struggle Short of Coup",1906,0,846,0
