"","id","ccode","idacr","year","leader","age","group","tstart","tstop","status","GDP_growth_trend","GDP_pc_log","pop_log","polity5","polstab"
"627",114,471,"CAO",2016,"Biya",63,"A",7300,7665,0,0.9455655489203,8.90198976944259,7.85902582100231,-4,1
"628",114,471,"CAO",2017,"Biya",63,"A",7665,8030,0,0.961998867067728,8.95241022227556,7.88258167585032,-4,2
"629",114,471,"CAO",2018,"Biya",63,"A",8030,8395,0,0.736856690130332,8.9898246149842,7.9054283746359,-4,2
"630",115,475,"NIG",1966,"Ironsi",42,"B",0,195,1,-0.473791589773048,9.28981464119611,8.58469949183708,-7,9
"631",116,475,"NIG",1966,"Gowon",32,"B",0,365,0,-0.473791589773048,9.28981464119611,8.58469949183708,-7,9
"632",116,475,"NIG",1967,"Gowon",32,"B",365,730,0,-3.59875048120832,9.22083174455869,8.59817465831742,-7,6
"633",116,475,"NIG",1968,"Gowon",32,"B",730,1095,0,-1.51892553470364,9.24782814214306,8.62201039950923,-7,6
"634",116,475,"NIG",1969,"Gowon",32,"B",1095,1460,0,-8.96992522348095,9.41512107341709,8.65245283974615,-7,6
"635",116,475,"NIG",1970,"Gowon",32,"B",1460,1825,0,4.4942121122776,9.60898849716539,8.68835773961418,-7,6
"636",116,475,"NIG",1971,"Gowon",32,"B",1825,2190,0,0.960728396340273,9.73614152071508,8.71724627801547,-7,0
"637",116,475,"NIG",1972,"Gowon",32,"B",2190,2555,0,0.5069448822501,9.8221679466416,8.74183561885418,-7,0
"638",116,475,"NIG",1973,"Gowon",32,"B",2555,2920,0,0.768582514026777,9.92883322013233,8.77388849456663,-7,0
"639",116,475,"NIG",1974,"Gowon",32,"B",2920,3285,0,0.871575243253887,10.0225001430911,8.80278257572282,-7,0
"640",116,475,"NIG",1975,"Gowon",32,"B",3285,3287,1,0.393103012021591,10.061131950787,8.82845266948033,-7,0
"641",117,475,"NIG",1975,"Ramat Mohammed",37,"B",0,199,1,0.393103012021591,10.061131950787,8.82845266948033,-7,0
"642",118,475,"NIG",1976,"Obasanjo",39,"B",0,365,0,0.648433271944021,10.1137880639457,8.85526999717045,-7,0
"643",118,475,"NIG",1977,"Obasanjo",39,"B",365,730,0,0.949689889188983,10.1726878594696,8.88999914816352,-7,0
"644",118,475,"NIG",1978,"Obasanjo",39,"B",730,1095,0,0.338765992354388,10.1899421093988,8.92133542491149,7,0
"645",118,475,"NIG",1979,"Obasanjo",39,"B",1095,1326,0,0.48440718455575,10.2110541974559,8.95306075873229,7,0
"646",119,475,"NIG",1983,"Buhari",41,"B",0,365,0,2.39447018836819,9.99445216767272,9.03975523319997,7,2
"647",119,475,"NIG",1984,"Buhari",41,"B",365,605,1,0.687873423435652,9.94349324597329,9.06115683544197,-7,2
"648",120,475,"NIG",1985,"Babangida",44,"B",0,365,0,-0.285295598020545,9.96386259026787,9.09351370385455,-7,2
"649",120,475,"NIG",1986,"Babangida",44,"B",365,730,0,2.42582016176347,9.86058474879983,9.09766169936515,-7,2
"650",120,475,"NIG",1987,"Babangida",44,"B",730,1095,0,1.99226808722177,9.77231013000591,9.10489329701665,-7,2
"651",120,475,"NIG",1988,"Babangida",44,"B",1095,1460,0,0.466028576043274,9.74681678328262,9.12079053946918,-7,2
"652",120,475,"NIG",1989,"Babangida",44,"B",1460,1825,0,-0.0186801877568118,9.74810977012636,9.13609591358556,-5,2
"653",120,475,"NIG",1990,"Babangida",44,"B",1825,2190,0,-1.20320333665206,9.7906546323173,9.16055583358053,-5,2
"654",120,475,"NIG",1991,"Babangida",44,"B",2190,2555,0,-0.164568307472273,9.78957966752536,9.1824752196995,-5,2
"655",120,475,"NIG",1992,"Babangida",44,"B",2555,2920,0,0.0479136800725156,9.79027708424122,9.20366846421643,-5,2
"656",120,475,"NIG",1993,"Babangida",44,"B",2920,2921,0,-2.70336969776857,9.75067734054695,9.22140987829898,-7,2
"657",121,475,"NIG",1993,"Abacha",50,"B",0,365,0,-2.70336969776857,9.75067734054695,9.22140987829898,-7,2
"658",121,475,"NIG",1994,"Abacha",50,"B",365,730,0,3.22599463463039,9.70760714861842,9.23671381508161,-7,0
"659",121,475,"NIG",1995,"Abacha",50,"B",730,1095,0,0.317981563723505,9.69906111308876,9.25625784248085,-6,0
"660",121,475,"NIG",1996,"Abacha",50,"B",1095,1460,0,-0.700749561048248,9.71974931272049,9.28073592591065,-6,0
"661",121,475,"NIG",1997,"Abacha",50,"B",1460,1664,0,-3.59339223001337,9.75477719727033,9.30657975629988,-6,1
"662",122,481,"GAB",1996,"Bongo",61,"A",0,365,0,1.08812654143443,7.17193788925641,4.76125898644561,-4,0
"663",122,481,"GAB",1997,"Bongo",61,"A",365,730,0,0.214056304541301,7.18095371817501,4.78123051547753,-4,0
"664",122,481,"GAB",1998,"Bongo",61,"A",730,1095,0,-0.19664682750042,7.17477025058813,4.80139464795104,-4,0
"665",122,481,"GAB",1999,"Bongo",61,"A",1095,1460,0,-0.101495780901753,7.1733328368268,4.82530120417759,-4,0
"666",122,481,"GAB",2000,"Bongo",61,"A",1460,1825,0,103.514493966759,7.22234482647774,4.86112162447826,-4,0
"667",122,481,"GAB",2001,"Bongo",61,"A",1825,2190,0,1.22998998763174,7.2396728732351,4.88867856066816,-4,0
"668",122,481,"GAB",2002,"Bongo",61,"A",2190,2555,0,1.08012618737653,7.26325463218478,4.91094754670896,-4,0
"669",122,481,"GAB",2003,"Bongo",61,"A",2555,2920,0,1.81433166561771,7.31715729395926,4.93686675150929,-4,0
"670",122,481,"GAB",2004,"Bongo",61,"A",2920,3285,0,2.34353800192539,7.38999684329044,4.96726143522692,-4,0
"671",122,481,"GAB",2005,"Bongo",61,"A",3285,3650,0,1.8121372068281,7.47938715512756,5.00623897777715,-4,0
"672",122,481,"GAB",2006,"Bongo",61,"A",3650,4015,0,0.0342162185120558,7.4819437956055,5.02970562718668,-4,0
"673",122,481,"GAB",2007,"Bongo",61,"A",4015,4380,0,0.387116709741001,7.50384846016783,5.05749343437875,-4,0
"674",122,481,"GAB",2008,"Bongo",61,"A",4380,4575,0,0.0930931071359083,7.50751003966011,5.08516127411061,-4,0
"675",123,482,"CEN",1972,"Bokassa",51,"A",0,365,0,-0.187302273197966,5.63756788303023,5.30015567582168,-7,0
"676",123,482,"CEN",1973,"Bokassa",51,"A",365,730,0,3.55198698212293,5.65896291718439,5.31968739228423,-7,0
"677",123,482,"CEN",1974,"Bokassa",51,"A",730,1095,0,-0.852236284432794,5.65625051861085,5.33598398811093,-7,0
"678",123,482,"CEN",1975,"Bokassa",51,"A",1095,1460,0,0.230283016265527,5.65739641830233,5.3541966292896,-7,0
"679",123,482,"CEN",1976,"Bokassa",51,"A",1460,1825,0,3.58202394167959,5.68106981732679,5.37456982336425,-7,0
"680",123,482,"CEN",1977,"Bokassa",51,"A",1825,2190,0,4.5526007192126,5.71448829563238,5.40205105964733,-7,0
"681",123,482,"CEN",1978,"Bokassa",51,"A",2190,2555,0,0.567299879737721,5.72559941173686,5.42605953389895,-7,0
"682",123,482,"CEN",1979,"Bokassa",51,"A",2555,2820,1,-0.737013339140155,5.70847478187678,5.44612942828549,-7,0
"683",124,482,"CEN",1981,"Kolingba",46,"B",0,365,0,-5.13483418652925,5.72762269154023,5.50549412434017,-7,0
"684",124,482,"CEN",1982,"Kolingba",46,"B",365,730,0,18.3654570427318,5.74473886014558,5.5364362261052,-7,0
"685",124,482,"CEN",1983,"Kolingba",46,"B",730,1095,0,-1.25013688070951,5.72917402992109,5.55980817273881,-7,0
"686",124,482,"CEN",1984,"Kolingba",46,"B",1095,1460,0,3.86193677693664,5.77383078896737,5.59075561046329,-7,0
"687",124,482,"CEN",1985,"Kolingba",46,"B",1460,1825,0,2.82268467666922,5.81754261449236,5.62261218705885,-7,0
"688",124,482,"CEN",1986,"Kolingba",46,"B",1825,2190,0,0.669242430783233,5.83411458837458,5.64328555301908,-7,0
"689",124,482,"CEN",1987,"Kolingba",46,"B",2190,2555,0,-0.537865015013429,5.81473333517724,5.66454602804582,-7,0
"690",124,482,"CEN",1988,"Kolingba",46,"B",2555,2920,0,0.975650634168783,5.8283630950357,5.68788341850282,-7,0
"691",124,482,"CEN",1989,"Kolingba",46,"B",2920,3285,0,3.10538002786504,5.83992919432954,5.71044688472718,-7,0
"692",124,482,"CEN",1990,"Kolingba",46,"B",3285,3650,0,-6.14842128306646,5.8272206012128,5.73348042579214,-7,0
"693",124,482,"CEN",1991,"Kolingba",46,"B",3650,4015,0,-2.05342145971637,5.81847035488676,5.75791074669442,-6,0
"694",124,482,"CEN",1992,"Kolingba",46,"B",4015,4380,0,6.36560207361422,5.79765829292235,5.78508899876183,-6,0
"695",124,482,"CEN",1993,"Kolingba",46,"B",4380,4434,0,-0.381418863038841,5.80297601354259,5.81194007482335,5,0
"696",125,483,"CHA",1961,"Tombalbaye",43,"A",0,365,0,0.892326256779962,6.12952939806388,5.79923809842849,-3,0
"697",125,483,"CHA",1962,"Tombalbaye",43,"A",365,730,0,1.09819318897428,6.17137695422991,5.81868432664925,-8,0
"698",125,483,"CHA",1963,"Tombalbaye",43,"A",730,1095,0,-0.177719674170123,6.16465495825826,5.83386877308597,-8,0
"699",125,483,"CHA",1964,"Tombalbaye",43,"A",1095,1460,0,-0.331269004014793,6.15681795567178,5.85297804101805,-9,0
"700",125,483,"CHA",1965,"Tombalbaye",43,"A",1460,1825,0,0.928220617199246,6.16551448821767,5.87957442657032,-9,4
"701",125,483,"CHA",1966,"Tombalbaye",43,"A",1825,2190,0,6.61598282832909,6.1527050347471,5.89513259547257,-9,4
"702",125,483,"CHA",1967,"Tombalbaye",43,"A",2190,2555,0,0.762212834174544,6.14970257661478,5.91520156227385,-9,4
"703",125,483,"CHA",1968,"Tombalbaye",43,"A",2555,2920,0,-2.94509948894733,6.15654244963964,5.93447082558786,-9,4
"704",125,483,"CHA",1969,"Tombalbaye",43,"A",2920,3285,0,-9.08489425953063,6.18302661193339,5.95729744293498,-6,4
"705",125,483,"CHA",1970,"Tombalbaye",43,"A",3285,3650,0,2.90270123814642,6.21230144013027,5.98066898414678,-6,4
"706",125,483,"CHA",1971,"Tombalbaye",43,"A",3650,4015,0,0.366850910272225,6.22002539832013,6.00346475572342,-6,4
"707",125,483,"CHA",1972,"Tombalbaye",43,"A",4015,4380,0,-1.31111742209246,6.1915216452669,6.02269428265968,-6,4
"708",125,483,"CHA",1973,"Tombalbaye",43,"A",4380,4745,0,-8.39867344663314,6.16496817330817,6.03595261336766,-8,4
"709",125,483,"CHA",1974,"Tombalbaye",43,"A",4745,4993,1,-4.94917050832799,6.23895918928602,6.06446637199204,-8,4
"710",126,483,"CHA",1975,"Malloum",43,"B",0,365,0,11.4550046604159,6.32135085834012,6.09439110308768,-7,4
"711",126,483,"CHA",1976,"Malloum",43,"B",365,730,0,0.350364273297245,6.33716372711671,6.11706582935906,-7,4
"712",126,483,"CHA",1977,"Malloum",43,"B",730,1095,0,-0.472528872529263,6.3086265351947,6.13737494026558,-7,4
"713",126,483,"CHA",1978,"Malloum",43,"B",1095,1438,1,-1.95699367665269,6.25936537953487,6.15663146758105,-7,4
"714",127,483,"CHA",2005,"Deby",53,"A",0,365,0,1.03110836131181,7.41014744086731,6.97200156992462,-2,1
"715",127,483,"CHA",2006,"Deby",53,"A",365,730,0,0.323183811218935,7.47018026029357,7.0042828992232,-2,3
"716",127,483,"CHA",2007,"Deby",53,"A",730,1095,0,0.442023891257657,7.53936210607137,7.04081831194339,-2,3
"717",127,483,"CHA",2008,"Deby",53,"A",1095,1460,0,0.50189184983285,7.58693334418124,7.0721546892671,-2,3
"718",127,483,"CHA",2009,"Deby",53,"A",1460,1825,0,0.942327102594383,7.64259319659624,7.10696672844436,-2,3
"719",127,483,"CHA",2010,"Deby",53,"A",1825,2190,0,2.0515085594692,7.75720895678135,7.14877332543003,-2,3
"720",127,483,"CHA",2011,"Deby",53,"A",2190,2555,0,0.495002990860205,7.79404360623776,7.17653354507715,-2,0
"721",127,483,"CHA",2012,"Deby",53,"A",2555,2920,0,0.957710299198876,7.86078557157192,7.20974476057896,-2,0
"722",127,483,"CHA",2013,"Deby",53,"A",2920,3285,0,0.306485056604079,7.88380965036911,7.22845013327067,-2,0
"723",127,483,"CHA",2014,"Deby",53,"A",3285,3650,0,1.48103696622452,7.94593473994015,7.25957626148761,-2,0
"724",127,483,"CHA",2015,"Deby",53,"A",3650,4015,0,0.902630628045018,7.99192003619928,7.2926734028292,-2,0
"725",127,483,"CHA",2016,"Deby",53,"A",4015,4380,0,-0.767500402979649,7.95691888670623,7.31777466726135,-2,0
"726",127,483,"CHA",2017,"Deby",53,"A",4380,4745,0,-1.55698146741899,7.91626633104812,7.34646365547841,-2,0
"727",127,483,"CHA",2018,"Deby",53,"A",4745,5110,0,-1.35970156594162,7.92850728231522,7.381343725087,-2,0
"728",128,484,"CON",1977,"Opango",38,"B",0,365,0,-0.111375592061054,5.90637223662264,5.11005821708733,-7,0
"729",128,484,"CON",1978,"Opango",38,"B",365,689,1,3.72762096574119,5.96035822307202,5.13679793738334,-7,0
"730",129,484,"CON",2007,"Nguesso",64,"A",0,365,0,-0.124341407500587,7.21283783117658,6.00577910323729,-4,0
"731",129,484,"CON",2008,"Nguesso",64,"A",365,730,0,1.38692285420335,7.28958048687044,6.04645213418537,-4,0
"732",129,484,"CON",2009,"Nguesso",64,"A",730,1095,0,1.48961774511923,7.35652186514909,6.07897163454622,-4,0
"733",129,484,"CON",2010,"Nguesso",64,"A",1095,1460,0,3.09377724523265,7.48923207848822,6.1210685501243,-4,0
"734",129,484,"CON",2011,"Nguesso",64,"A",1460,1825,0,1.01374051331109,7.58299965643653,6.1560887589429,-4,0
"735",129,484,"CON",2012,"Nguesso",64,"A",1825,2190,0,0.668074300094537,7.64964214624707,6.19188589330337,-4,0
"736",129,484,"CON",2013,"Nguesso",64,"A",2190,2555,0,0.11132482535029,7.66104837856332,6.21062417311988,-4,0
"737",129,484,"CON",2014,"Nguesso",64,"A",2555,2920,0,-0.0334200269155875,7.65905579495005,6.23140031662757,-4,0
"738",129,484,"CON",2015,"Nguesso",64,"A",2920,3285,0,-2.23533431895605,7.59886789121089,6.24293896259025,-4,0
"739",129,484,"CON",2016,"Nguesso",64,"A",3285,3650,0,4.18990398220644,7.52808119768304,6.25850248829842,-4,0
"740",129,484,"CON",2017,"Nguesso",64,"A",3650,4015,0,0.404346868652834,7.51057668691553,6.29379998270968,-4,0
"741",129,484,"CON",2018,"Nguesso",64,"A",4015,4380,0,0.252699700249096,7.49836406905141,6.32008640714214,-4,0
"742",130,490,"DRC",1975,"Mobutu",45,"A",0,365,0,-2.53588183184064,8.53952184131556,7.85013277311945,-9,0
"743",130,490,"DRC",1976,"Mobutu",45,"A",365,730,0,-15.8860204710037,8.48068355197933,7.87225352913009,-9,0
"744",130,490,"DRC",1977,"Mobutu",45,"A",730,1095,0,0.192416024307324,8.47373418135806,7.90200211231121,-9,3
"745",130,490,"DRC",1978,"Mobutu",45,"A",1095,1460,0,0.245290925596912,8.4627201100181,7.93293090857701,-9,3
"746",130,490,"DRC",1979,"Mobutu",45,"A",1460,1825,0,-1.41568603424696,8.49750932906722,7.96631090518868,-9,2
"747",130,490,"DRC",1980,"Mobutu",45,"A",1825,2190,0,4.4799756491899,8.52333966309825,7.99825004284814,-9,2
"748",130,490,"DRC",1981,"Mobutu",45,"A",2190,2555,0,0.608274341469223,8.53354988830812,8.02260043222562,-9,2
"749",130,490,"DRC",1982,"Mobutu",45,"A",2555,2920,0,0.654412859428729,8.54909739638903,8.04838149154038,-9,2
"750",130,490,"DRC",1983,"Mobutu",45,"A",2920,3285,0,1.49098363584824,8.5746604575564,8.07449495360151,-9,2
"751",130,490,"DRC",1984,"Mobutu",45,"A",3285,3650,0,3.74629757990286,8.63736874050626,8.10811968084743,-9,1
"752",130,490,"DRC",1985,"Mobutu",45,"A",3650,4015,0,-0.0181428422117533,8.63672580677619,8.12974205308618,-9,0
"753",130,490,"DRC",1986,"Mobutu",45,"A",4015,4380,0,0.0338912301457581,8.63774164422385,8.15508838958757,-9,0
"754",130,490,"DRC",1987,"Mobutu",45,"A",4380,4745,0,0.835878729256352,8.65571488674202,8.18643853821832,-9,0
"755",130,490,"DRC",1988,"Mobutu",45,"A",4745,5110,0,0.801726090042225,8.66064917198833,8.21992693707058,-9,0
"756",130,490,"DRC",1989,"Mobutu",45,"A",5110,5475,0,-1.82394868709509,8.64588926269364,8.25287758431748,-9,0
"757",130,490,"DRC",1990,"Mobutu",45,"A",5475,5840,0,-28.1138696709321,8.56358696271901,8.27351014138277,-8,0
"758",130,490,"DRC",1991,"Mobutu",45,"A",5840,6205,0,2.84804500512697,8.47560986549009,8.3055346837699,-8,0
"759",130,490,"DRC",1992,"Mobutu",45,"A",6205,6570,0,0.710441155570158,8.43257342497209,8.34566485766675,5,2
"760",130,490,"DRC",1993,"Mobutu",45,"A",6570,6935,0,1.7864866950521,8.302141314029,8.37394756806472,5,2
"761",130,490,"DRC",1994,"Mobutu",45,"A",6935,7300,0,1.09112651057783,8.20736093831988,8.4021670021643,5,2
"762",130,490,"DRC",1995,"Mobutu",45,"A",7300,7665,0,0.214802533759872,8.18894603588408,8.43823915758889,5,2
"763",130,490,"DRC",1996,"Mobutu",45,"A",7665,7843,1,0.464716937886556,8.15251372516758,8.46192019905164,5,7
"764",131,490,"DRC",2016,"Joseph Kabila",45,"A",0,365,0,0.650644157692848,8.92840946316634,9.07775299077549,-3,6
"765",131,490,"DRC",2017,"Joseph Kabila",45,"A",365,730,0,0.532123543604795,8.96931285156341,9.10244096940417,-3,6
"766",131,490,"DRC",2018,"Joseph Kabila",45,"A",730,1095,0,0.749824027376156,9.01277867190877,9.12215736343974,-3,5
"767",132,500,"UGA",1976,"Amin",51,"A",0,365,0,5.92484591662357,7.2180646620239,7.06546476160908,-7,5
"768",132,500,"UGA",1977,"Amin",51,"A",365,730,0,1.45622063873016,7.22323440853868,7.09475338365999,-7,5
"769",132,500,"UGA",1978,"Amin",51,"A",730,1095,0,-6.61438232087463,7.18016964084156,7.12212848298869,-7,7
"770",132,500,"UGA",1979,"Amin",51,"A",1095,1172,1,9.89462805921888,7.10724363939796,7.14279419902941,3,2
"771",133,500,"UGA",1980,"Paulo Muwanga",56,"B",0,213,0,0.902242827505764,7.07444191152766,7.16457806392787,3,0
"772",134,500,"UGA",1985,"Okello",71,"B",0,184,1,-0.0299450693205461,7.20745608621849,7.33028266174043,-7,4
"773",135,500,"UGA",2005,"Museveni",61,"A",0,365,0,1.2836978096384,8.37109956617666,7.99330563076828,-1,2
"774",135,500,"UGA",2006,"Museveni",61,"A",365,730,0,1.19872585652811,8.44794428715569,8.02610940878526,-1,2
"775",135,500,"UGA",2007,"Museveni",61,"A",730,1095,0,1.05071342958305,8.52195563296732,8.05481291047087,-1,0
"776",135,500,"UGA",2008,"Museveni",61,"A",1095,1460,0,1.10354075482824,8.60519234705853,8.09002189939705,-1,0
"777",135,500,"UGA",2009,"Museveni",61,"A",1460,1825,0,0.950937605049049,8.67954075623192,8.11846394636022,-1,0
"778",135,500,"UGA",2010,"Museveni",61,"A",1825,2190,0,0.922404134197788,8.75096644671781,8.14969040886986,-1,0
"779",135,500,"UGA",2011,"Museveni",61,"A",2190,2555,0,0.785561249640499,8.81142755067561,8.18069447444442,-1,0
"780",135,500,"UGA",2012,"Museveni",61,"A",2555,2920,0,0.448736640215752,8.8428700816878,8.20724887729531,-1,0
"781",135,500,"UGA",2013,"Museveni",61,"A",2920,3285,0,0.675669880284022,8.88007586745398,8.23444054933434,-1,0
"782",135,500,"UGA",2014,"Museveni",61,"A",3285,3650,0,1.15475219225406,8.92970037910886,8.26857438382597,-1,0
"783",135,500,"UGA",2015,"Museveni",61,"A",3650,4015,0,1.20133338612937,8.97691186132694,8.3032330928209,-1,0
"784",135,500,"UGA",2016,"Museveni",61,"A",4015,4380,0,0.765494215002492,9.0113035299372,8.3367388502896,-1,0
"785",135,500,"UGA",2017,"Museveni",61,"A",4380,4745,0,1.19855430383425,9.06353475103824,8.37581739748292,-1,0
"786",135,500,"UGA",2018,"Museveni",61,"A",4745,5110,0,1.24858588323961,9.11896866619103,8.40857470767257,-1,0
"787",136,516,"BUI",1966,"Micombero",26,"B",0,365,0,1.12951936697537,5.4941637162729,5.81543415934529,-7,0
"788",136,516,"BUI",1967,"Micombero",26,"B",365,730,0,1.51578804102156,5.55922287524081,5.8443730591199,-7,0
"789",136,516,"BUI",1968,"Micombero",26,"B",730,1095,0,0.433520056754731,5.58121928223308,5.86322200098849,-7,0
"790",136,516,"BUI",1969,"Micombero",26,"B",1095,1460,0,0.747994546491057,5.61473265782269,5.87963593612669,-7,0
"791",136,516,"BUI",1970,"Micombero",26,"B",1460,1825,0,2.84822806938139,5.72564180900909,5.904369530257,-7,0
"792",136,516,"BUI",1971,"Micombero",26,"B",1825,2190,0,0.746794884418648,5.76795217778877,5.91665479029947,-7,0
"793",136,516,"BUI",1972,"Micombero",26,"B",2190,2555,0,-0.196974105247362,5.75509326889063,5.91436209597393,-7,6
"794",136,516,"BUI",1973,"Micombero",26,"B",2555,2920,0,0.613130953146156,5.78484005179085,5.92642723492817,-7,4
"795",136,516,"BUI",1974,"Micombero",26,"B",2920,3285,0,0.497909660430664,5.79485337838361,5.93578533283039,-7,0
"796",136,516,"BUI",1975,"Micombero",26,"B",3285,3626,1,2.27601388772348,5.81548781924883,5.95101227589831,-7,0
"797",137,516,"BUI",1976,"Bagaza",30,"B",0,365,0,4.22917248996314,5.89812043332862,5.97694464163344,-7,0
"798",137,516,"BUI",1977,"Bagaza",30,"B",365,730,0,2.40271395767245,5.9877325920183,6.00310651564191,-7,0
"799",137,516,"BUI",1978,"Bagaza",30,"B",730,1095,0,0.321985074247018,6.00904902986499,6.02584906546981,-7,0
"800",137,516,"BUI",1979,"Bagaza",30,"B",1095,1460,0,0.296946804221372,6.02879164157347,6.05569677134145,-7,0
"801",137,516,"BUI",1980,"Bagaza",30,"B",1460,1825,0,0.252711743543002,6.04011898778168,6.08211844870934,-7,0
"802",137,516,"BUI",1981,"Bagaza",30,"B",1825,2190,0,3.12283605456073,6.09369842993965,6.11274368648774,-7,0
"803",137,516,"BUI",1982,"Bagaza",30,"B",2190,2555,0,0.676476167570973,6.11298724815765,6.1397229012304,-7,0
"804",137,516,"BUI",1983,"Bagaza",30,"B",2555,2920,0,1.09930209981945,6.14398175068188,6.16456034381729,-7,0
"805",137,516,"BUI",1984,"Bagaza",30,"B",2920,3285,0,0.860494652466251,6.17393192660262,6.18730884148437,-7,0
"806",137,516,"BUI",1985,"Bagaza",30,"B",3285,3650,0,2.75175014946257,6.24590519477996,6.21808205723369,-7,0
"807",137,516,"BUI",1986,"Bagaza",30,"B",3650,3950,1,1.0887787043273,6.29425996049477,6.24302838872724,-7,0
"808",138,516,"BUI",1987,"Buyoya",38,"B",0,365,0,0.638682372871857,6.32663772603328,6.26758567361217,-6,0
"809",138,516,"BUI",1988,"Buyoya",38,"B",365,730,0,0.843799928570866,6.36987016043541,6.29118388017027,-6,3
"810",138,516,"BUI",1989,"Buyoya",38,"B",730,1095,0,0.379430507179754,6.38575916360284,6.31057260955962,-6,0
"811",138,516,"BUI",1990,"Buyoya",38,"B",1095,1460,0,1.21690187856853,6.42282966868593,6.33427203074955,-6,0
"812",138,516,"BUI",1991,"Buyoya",38,"B",1460,1825,0,1.05273850655454,6.45662835830603,6.35783360095929,-6,1
"813",138,516,"BUI",1992,"Buyoya",38,"B",1825,2137,0,0.0507578090457236,6.45811882352857,6.37612472578296,-5,0
"814",139,516,"BUI",1996,"Buyoya",47,"B",0,365,0,1.47185965192596,6.25727095751107,6.42922096670623,-5,4
"815",139,516,"BUI",1997,"Buyoya",47,"B",365,730,0,0.21235518144462,6.24604668615746,6.44533561860578,-5,4
"816",139,516,"BUI",1998,"Buyoya",47,"B",730,1095,0,-0.569666416314334,6.27161205588992,6.46325096124793,-1,4
"817",139,516,"BUI",1999,"Buyoya",47,"B",1095,1460,0,-0.0775749520902675,6.27289398753407,6.48178690819013,-1,4
"818",139,516,"BUI",2000,"Buyoya",47,"B",1460,1825,0,-2.32048755205958,6.26042814186097,6.49981561167627,-1,4
